station_id,name,lat,lng,borough,capacity
4927.04,Front St & Gold St,40.70224,-73.982578,Brooklyn,32
4931.05,Wyckoff Ave & Stanhope St,40.703545,-73.917775,Brooklyn,34
4933.03,Marcy Ave & Lynch St,40.702753,-73.953168,Brooklyn,19
4933.04,Marcy Ave & Rutledge St,40.703681,-73.95427,Brooklyn,20
4936.01,Front St & Washington St,40.70255088,-73.98940236,Brooklyn,40
4936.21,Main St & Plymouth St,40.70378167354831,-73.99073392152786,Brooklyn,38
4937.03,65 Pl & Central Ave,40.70264,-73.88981,Queens,21
4939.07,Suydam St & Knickerbocker Ave,40.702013,-73.923769,Brooklyn,34
4945.06,Fresh Pond Rd & 69 Ave,40.70311,-73.89547,Queens,24
4947.04,Central Ave & Flushing Ave,40.702831,-73.9333,Brooklyn,27
4953.04,South St & Gouverneur Ln,40.70355377,-74.00670227,Manhattan,34
4953.08,Front St & Pine St,40.70531,-74.00613,Manhattan,29
4954.07,Madison St & Woodward Ave,40.70408,-73.90408,Queens,25
4956.02,Humboldt St & Varet St,40.7031724,-73.940636,Brooklyn,15
4956.09,Seigel St & Humboldt St,40.704613,-73.940865,Brooklyn,29
4962.01,Broadway & Battery Pl,40.70463334,-74.01361706,Manhattan,35
4962.02,Whitehall St & Bridge St,40.70366170524135,-74.0131813287735,Manhattan,15
4962.08,Broad St & Bridge St,40.70365182,-74.01167797,Manhattan,35
4962.09,Pearl St & Whitehall St,40.703144,-74.013178,Manhattan,29
4963.13,Menahan St & Seneca Ave,40.70461,-73.91054,Queens,26
4965.01,Lorimer St & Broadway,40.70411791,-73.94818595,Brooklyn,28
4968.03,Bridge St & Front St,40.70296934155272,-73.98469090461731,Brooklyn,37
4971.01,Hart St & Wyckoff Ave,40.704876,-73.919911,Brooklyn,27
4977.03,65 St & Otto Rd,40.70389,-73.89116,Queens,21
4979.07,Knickerbocker Ave & George St,40.704425,-73.92836,Brooklyn,29
4982.02,Taylor St & Bedford Ave,40.705774,-73.963252,Brooklyn,24
4985.09,60 Pl & 67 Ave,40.70497,-73.89965,Queens,20
4987.06,White St & Moore St,40.704508,-73.9351,Brooklyn,28
4990.02,Railroad Ave & Kay Ave,40.70514807698391,-73.97078096866608,Brooklyn,21
4993.02,Pearl St & Hanover Square,40.7047177,-74.00926027,Manhattan,36
4993.13,Old Slip & South St,40.70336686695866,-74.007867872715,Manhattan,31
4993.15,Water St & Gouverneur Ln,40.70469667894968,-74.00803416967392,Manhattan,31
4994.1,Onderdonk Ave & Gates Ave,40.70413,-73.90737,Queens,27
4996.08,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,Brooklyn,31
5001.08,Little West St & 1 Pl,40.70569254,-74.01677685,Manhattan,39
5002.09,Harman St & Seneca Ave,40.70577,-73.91292,Brooklyn,26
5004.02,Boerum St & Broadway,40.70538077,-73.94976519,Brooklyn,30
5010.02,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,Brooklyn,34
5018.06,Knickerbocker Ave & Thames St,40.70539,-73.92976,Brooklyn,29
5021.05,Kent Ave & Division Ave,40.706563674670925,-73.9683187007904,Brooklyn,38
5024.1,Water St & Fletcher St,40.706410755236135,-74.00559738278389,Manhattan,40
5025.02,Madison St & Forest Ave,40.70555,-73.90245,Queens,26
5027.02,Bushwick Ave & McKibbin St,40.705517,-73.93936,Brooklyn,27
5033.01,Broadway & Morris St,40.705945132708806,-74.01321887969969,Manhattan,34
5034.03,Menahan St & Onderdonk Ave,40.70553,-73.9096,Queens,27
5036.06,Leonard St & Boerum St,40.70583339,-73.94644578,Brooklyn,30
5043.06,Suydam St & St Nicholas Ave,40.70636,-73.91945,Brooklyn,25
5045.05,Division Ave & Hooper St,40.70684203101325,-73.9544353965357,Brooklyn,31
5051.01,Wyckoff Ave & Jefferson St,40.707165,-73.923711,Brooklyn,33
5051.02,Irving Ave & Jefferson St,40.70538,-73.92535,Brooklyn,30
5053.01,Lee Ave & Taylor St,40.706732,-73.961241,Brooklyn,22
5057.07,67 Ave & Fresh Pond Rd,40.70575,-73.89676,Queens,25
5057.09,64 St & Woodbine St,40.70809,-73.89549,Queens,23
5059.02,McKibbin St & Bogart St,40.706237,-73.933871,Brooklyn,33
5065.04,John St & William St,40.70862144,-74.00722156,Manhattan,34
5065.1,Maiden Ln & Pearl St,40.70706456,-74.00731853,Manhattan,34
5065.12,William St & Pine St,40.70717936,-74.00887308,Manhattan,36
5065.14,Cliff St & Fulton St,40.70838,-74.00495,Manhattan,37
5066.03,Fairview Ave & Linden St,40.70694,-73.90632,Queens,26
5068.02,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,Brooklyn,40
5073.07,Greenwich St & Rector St,40.70806582380646,-74.0135595202446,Manhattan,15
5073.07_Pillar,Pillar Greenwich St & Rector St,40.70817,-74.01346,Manhattan,15
5073.08,Greenwich St & Rector St,40.708351,-74.013493,Manhattan,34
5074.08,Woodward Ave & Harman St,40.70793,-73.91092,Queens,26
5076.04,Scholes St & Lorimer St,40.708323,-73.948732,Brooklyn,32
5082.08,Jefferson St & Cypress Ave,40.70907,-73.92157,Brooklyn,30
5084.03,Division Ave & Marcy Ave,40.70708701,-73.95796783,Brooklyn,26
5090.06,Harrison Pl & Porter Ave,40.70686,-73.92851,Brooklyn,24
5093.01,Bedford Ave & S 9 St,40.70853074,-73.96408963,Brooklyn,29
5096.12,Peck Slip & South St,40.7075188830923,-74.00108054280281,Manhattan,36
5097.02,60 Pl & Linden St,40.70886,-73.90182,Queens,23
5099.02,Waterbury St & Stagg St,40.71019,-73.93734,Brooklyn,31
5099.03,White St & Johnson Ave,40.707174,-73.93581,Brooklyn,24
5105.01,Liberty St & Broadway,40.70905623,-74.01043382,Manhattan,41
5105.09,Liberty St & Nassau St,40.70858894,-74.00935482,Manhattan,32
5106.04,Greene Ave & Grandview Ave,40.709697,-73.907856,Queens,26
5108.01,Scholes St & Manhattan Ave,40.70870368,-73.9448625,Brooklyn,38
5114.06,West Thames St,40.70834698,-74.01713445,Manhattan,36
5114.08,South End Ave & Albany St,40.709957,-74.016538,Manhattan,38
5115.01,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,Brooklyn,26
5115.05,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,Brooklyn,26
5117.05,Stagg St & Union Ave,40.70877084,-73.95095259,Brooklyn,38
5123.07,Stewart Ave & Johnson Ave,40.70869,-73.92587,Brooklyn,26
5125.03,S 5 Pl & S 5 St,40.710451,-73.960876,Brooklyn,37
5125.07,Broadway & Roebling St,40.70924826276157,-73.96063148975372,Brooklyn,36
5128.04,Catherine St & Monroe St,40.71117444,-73.99682619,Manhattan,32
5129.01,Palmetto St & Traffic Ave,40.70929,-73.89441,Queens,20
5134.09,Broadway & Kent Ave,40.710888,-73.968329,Brooklyn,43
5137.1,Spruce St & Nassau St,40.71146364,-74.00552427,Manhattan,38
5137.11,Fulton St & William St,40.70960089363537,-74.00655090808868,Manhattan,39
5137.12,Gold St & Frankfort St,40.71069995,-74.00354147,Manhattan,29
5137.13,Spruce St & Gold St,40.7103231,-74.0043228,Manhattan,15
5138.03,60 Pl & Bleecker St,40.71107,-73.903,Queens,21
5140.06,Bushwick Ave & Stagg St,40.709897,-73.94008,Brooklyn,26
5145.02,Albany St & Greenwich St,40.709267,-74.013247,Manhattan,37
5146.03,Stanhope St & Fairview Ave,40.70998,-73.91116,Queens,26
5148.03,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,Brooklyn,36
5156.05,S 4 St & Rodney St,40.70934,-73.95608,Brooklyn,37
5159.04,Pike St & Monroe St,40.71173107,-73.99193043,Brooklyn,32
5159.07,South St & Pike St,40.70991806921533,-73.99161100387573,Brooklyn,31
5160.01,Metropolitan Ave & 65 Ln,40.71225,-73.89111,Queens,21
5164.05,Broadway & Berry St,40.71036129922581,-73.96530389785767,Brooklyn,39
5167.06,St James Pl & Pearl St,40.71117416,-74.00016545,Manhattan,29
5168.04,Grove St & Fresh Pond Rd,40.71032,-73.89955,Queens,23
5170.01,Stagg St & Morgan Ave,40.710681,-73.93372,Brooklyn,28
5175.08,Fulton St & Broadway,40.711066,-74.009447,Manhattan,44
5176.04,Bleecker St & Forest Ave,40.7107,-73.90525,Queens,23
5178.06,Graham Ave & Grand St,40.711863,-73.944024,Brooklyn,39
5181.04,Cherry St,40.71219906,-73.97948148,Brooklyn,34
5184.08,West St & Liberty St,40.711444,-74.014847,Manhattan,48
5187.03,Hope St & Union Ave,40.71167351,-73.95141312,Brooklyn,42
5190.07,Madison St & Clinton St,40.71269042,-73.98776323,Brooklyn,29
5190.09,Clinton St & Cherry St,40.711471394469264,-73.98672603070736,Brooklyn,34
5195.06,S 4 St & Roebling St,40.710709,-73.959724,Brooklyn,41
5198.04,Market St & Cherry St,40.71076228,-73.99400398,Brooklyn,31
5199.01,65 Ln & Metropolitan Ave,40.7123,-73.89397,Queens,20
5204.05,S 4 St & Wythe Ave,40.71285887,-73.96590294,Brooklyn,50
5207.01,Centre St & Chambers St,40.71273266,-74.0046073,Manhattan,42
5210.01,Powers St & Olive St,40.71323,-73.93894,Brooklyn,29
5216.04,Barclay St & Church St,40.71291224,-74.01020234,Manhattan,40
5216.06,Vesey St & Church St,40.71221958009051,-74.01047229766846,Manhattan,15
5216.07,Vesey St & Greenwich St,40.71254669463547,-74.01113051087516,Manhattan,15
5217.03,Amory Ct & Metropolitan Ave,40.71301,-73.90968,Queens,24
5219.05,Manhattan Ave & Devoe St,40.713532,-73.9459867,Brooklyn,36
5225.02,Flushing Ave & Woodward Ave,40.71246,-73.91873,Brooklyn,26
5225.04,Metropolitan Ave & Flushing Ave,40.71334,-73.91572,Queens,24
5225.09,Woodward Ave & Starr St,40.71147,-73.91694,Brooklyn,15
5230.02,Rutgers St & Henry St,40.71332151208186,-73.99009689688683,Manhattan,34
5235.05,S 3 St & Bedford Ave,40.71260486,-73.96264403,Brooklyn,43
5235.1,Driggs Ave & S 2 St,40.712628,-73.960575,Brooklyn,38
5238.05,St James Pl & Oliver St,40.71307916,-73.99851193,Manhattan,38
5241.02,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,Brooklyn,21
5247.1,Reade St & Broadway,40.71450451,-74.00562789,Manhattan,35
5248.05,Eliot Ave & 60 Ln,40.71391,-73.90299,Queens,20
5250.05,Bushwick Ave & Powers St,40.71247661,-73.94100005,Brooklyn,37
5256.06,Vesey St & West St,40.714063,-74.014432,Manhattan,43
5257.01,53 St & Flushing Ave,40.71435,-73.91405,Queens,25
5259.06,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Brooklyn,36
5262.09,Madison St & Montgomery St,40.713126,-73.984844,Brooklyn,32
5267.08,Grand St & Havemeyer St,40.71286844,-73.95698119,Brooklyn,42
5267.09,Roebling St & N 4 St,40.71469,-73.95739,Brooklyn,38
5270.05,Pike St & E Broadway,40.71406667,-73.99293911,Manhattan,36
5270.07,Forsyth St & Canal St,40.7158155,-73.99422366,Manhattan,39
5270.08,Division St & Bowery,40.714193,-73.996732,Manhattan,39
5270.09,Market St & Henry St,40.71310702305908,-73.99446353316307,Manhattan,41
5273.01,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,Brooklyn,24
5276.04,S 2 St & Kent Ave,40.714731,-73.966612,Brooklyn,50
5279.03,Centre St & Worth St,40.71494807,-74.00234482,Manhattan,38
5280.02,Fresh Pond Rd & Eliot Ave,40.71453,-73.90105,Queens,15
5280.03,Fresh Pond Rd & Eliot Ave,40.71442,-73.90097,Queens,22
5282.02,Devoe St & Morgan Ave,40.713811,-73.93515,Brooklyn,28
5283.02,78 Ave & Queens Blvd S,40.7149,-73.83247,Queens,21
5288.08,Park Pl & Church St,40.71334184275907,-74.00935515761375,Manhattan,37
5288.09,Warren St & W Broadway,40.71473993,-74.00910627,Manhattan,39
5288.12,Murray St & Greenwich St,40.71485150526251,-74.01122331619263,Manhattan,37
5289.05,56 St & Arnold Ave,40.71484,-73.909,Queens,20
5291.05,Graham Ave & Conselyea St,40.715143,-73.944507,Brooklyn,41
5294.04,Henry St & Grand St,40.714211,-73.981095,Brooklyn,44
5297.02,Vesey Pl & River Terrace,40.7153379,-74.01658354,Manhattan,45
5300.05,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,Brooklyn,42
5300.06,Union Ave & Jackson St,40.7160751,-73.952029,Brooklyn,33
5303.06,Clinton St & Grand St,40.71559509,-73.9870295,Manhattan,46
5303.06_,Clinton St & Grand St,40.71573792143338,-73.98698994965027,Manhattan,30
5303.08,Canal St & Rutgers St,40.71427487,-73.98990025,Manhattan,49
5308.04,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,Brooklyn,53
5321.08,60 Ave & Fresh Pond Rd,40.71693,-73.90198,Queens,20
5323.06,Sharon St & Olive St,40.71534162042448,-73.93865078687668,Brooklyn,31
5324.03,Austin St & 76 Ave,40.71612,-73.83735,Queens,19
5326.06,Stanton St & Mangin St,40.71782143,-73.97628939,Brooklyn,29
5329.03,West St & Chambers St,40.71754834,-74.01322069,Manhattan,15
5329.08,Murray St & West St,40.71503,-74.01246,Manhattan,40
5329.09,Murray St & West St (NW Corner),40.715438,-74.014077,Manhattan,48
5332.1,Jackson St & Leonard St,40.71638031973561,-73.94821286201477,Brooklyn,31
5335.03,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,Brooklyn,34
5335.07,Grand St & Samuel Dickstein Plaza,40.71511871996496,-73.98417055606842,Brooklyn,37
5340.01,N 7 St & Driggs Ave,40.716967,-73.956388,Brooklyn,51
5342.1,Allen St & Hester St,40.71605866,-73.99190759,Manhattan,45
5343.11,Orchard St & Grand St,40.717318403855785,-73.99067759513855,Manhattan,46
5348.02,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,Brooklyn,15
5348.06,Kent Ave & N 3 St,40.71797940978296,-73.96427449047715,Brooklyn,48
5348.06_old,Kent Ave & N 3 St,40.7188,-73.961,Brooklyn,15
5348.1,Grand St & Wythe Ave,40.71575,-73.96433,Brooklyn,38
5351.03,Bayard St & Baxter St,40.71602118,-73.99974372,Manhattan,41
5351.07,Walker St & Baxter St,40.717411,-73.999573,Manhattan,40
5354.01,Morgan Ave & Maspeth Ave,40.716657,-73.93637,Brooklyn,24
5355.06,Queens Blvd N & 78 Ave,40.71532,-73.83226,Queens,22
5359.1,Hudson St & Reade St,40.71625008,-74.0091059,Manhattan,38
5359.11,Leonard St & Church St,40.717571,-74.005549,Manhattan,36
5359.12,Duane St & Hudson St,40.71703,-74.00925,Manhattan,34
5359.13,Church St & Worth St,40.71688538495366,-74.00650128722191,Manhattan,34
5360.02,60 St & 60 Rd,40.71592232709503,-73.90601366758347,Queens,20
5362.08,Withers St & Kingsland Ave,40.71773,-73.94051,Brooklyn,26
5365.02,Columbia St & Rivington St,40.71739973,-73.98016555,Brooklyn,34
5368.03,River Ter & Warren St,40.71759894980997,-74.01587963104248,Manhattan,46
5369.01,Grand Ave & 55 St,40.71888,-73.91427,Queens,21
5371.07,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,Brooklyn,33
5374.01,Norfolk St & Broome St,40.7172274,-73.98802084,Manhattan,52
5379.09,Berry St & N 8 St,40.7190095,-73.95852515,Brooklyn,42
5379.1,N 6 St & Bedford Ave,40.71745169,-73.95850939,Brooklyn,49
5382.06,Grand St & Elizabeth St,40.718822,-73.99596,Manhattan,50
5382.07,Forsyth St & Grand St,40.71779817737835,-73.99316132068634,Manhattan,47
5388.01,Kent Ave & Grand St,40.716425,-73.96594,Brooklyn,41
5391.06,Lispenard St & Broadway,40.71939226,-74.00247214,Manhattan,39
5392.04,63 St & 59 Dr,40.71832,-73.90128,Queens,19
5395.08,Queens Blvd S & 76 Rd,40.7172,-73.83524,Queens,21
5400.05,Harrison St & Hudson St,40.71870987,-74.0090009,Manhattan,33
5401.03,59 St & 59 Rd,40.71790852734058,-73.908454477787,Queens,18
5403.04,Graham Ave & Withers St,40.7169811,-73.94485918,Brooklyn,33
5403.05,Graham Ave & Herbert St,40.71929301,-73.94500379,Brooklyn,30
5406.02,Rivington St & Ridge St,40.71850211,-73.98329859,Manhattan,41
5406.04,Pitt St & Stanton St,40.71926081,-73.98178024,Manhattan,30
5409.02,Page Pl & Grand Ave,40.71798,-73.91818,Queens,20
5411.07,Union Ave & N 12 St,40.71924,-73.95242,Brooklyn,38
5411.08,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,Brooklyn,43
5414.06,Allen St & Rivington St,40.72019576,-73.98997825,Manhattan,47
5414.07,Delancey St & Eldridge St,40.719383,-73.991479,Manhattan,35
5419.04,N 5 St & Wythe Ave,40.718389,-73.961501,Brooklyn,40
5422.04,Howard St & Lafayette St,40.71910537,-73.99973337,Manhattan,39
5422.09,Lafayette St & Grand St,40.72028,-73.99879,Manhattan,42
5430.08,Franklin St & W Broadway,40.71911552,-74.00666661,Manhattan,34
5430.1,6 Ave & Walker St,40.7197920901383,-74.0052238852195,Manhattan,38
5431.01,60 Pl & Flushing Ave,40.71988,-73.90556,Queens,19
5433.03,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,Brooklyn,28
5433.04,Frost St & Debevoise Ave,40.71882,-73.93948,Brooklyn,22
5434.07,Queens Blvd N & 72 Rd,40.7202,-73.84044,Queens,21
5434.08,Queens Blvd N & 75 Ave,40.71894,-73.8377,Queens,22
5436.09,Pillar Ave D & E 3 St,40.72083,-73.97793,Manhattan,35
5436.11,E Houston St & Columbia St,40.71978635452822,-73.97871628403664,Manhattan,30
5440.05,57 St & Grand Ave,40.71921,-73.9124,Queens,19
5442.05,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,Brooklyn,38
5442.09,Manhattan Ave & Leonard St,40.72084,-73.94844,Brooklyn,30
5443.02,Austin St & 70 Rd,40.72047,-73.84576,Queens,24
5445.02,Suffolk St & Stanton St,40.72066442,-73.98517977,Manhattan,45
5445.07,Stanton St & Norfolk St,40.720747,-73.986274,Manhattan,41
5450.01,N 10 St & Berry St,40.720253,-73.957082,Brooklyn,39
5450.04,N 12 St & Bedford Ave,40.72079821,-73.95484712,Brooklyn,44
5453.01,Rivington St & Chrystie St,40.72110063,-73.9919254,Manhattan,43
5453.05,Forsyth St & Broome St,40.71893904,-73.99266288,Manhattan,35
5453.06,Kenmare St & Elizabeth St,40.72054,-73.9949,Manhattan,45
5458.02,N 5 St & Northside Piers,40.719876,-73.963865,Brooklyn,40
5470.02,N Moore St & Hudson St,40.71996118117138,-74.00844320654869,Manhattan,15
5470.1,Greenwich St & Hubert St,40.721319,-74.010065,Manhattan,38
5470.12,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,Manhattan,46
5470.13,Hudson St & N Moore St,40.719887998,-74.0086269379,Manhattan,35
5471.04,Grand Ave & 58 Ave,40.72098,-73.90701,Queens,20
5473.03,Engert Ave & McGuinness Blvd,40.72158,-73.94546,Brooklyn,29
5473.06,Monitor St & Meeker Ave,40.721226,-73.941845,Brooklyn,29
5474.06,Queens Blvd N & 71 Ave,40.72144,-73.84363,Queens,25
5476.03,E 2 St & Ave C,40.7208736,-73.98085795,Manhattan,42
5481.04,Driggs Ave & Lorimer St,40.72179134,-73.9504154,Brooklyn,37
5484.09,Allen St & Stanton St,40.722055,-73.989111,Manhattan,44
5489.03,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,Brooklyn,43
5489.04,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,Brooklyn,32
5489.06,N 9 St & Wythe Ave,40.72054,-73.959,Brooklyn,34
5492.05,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,Manhattan,53
5500.02,Grand St & Greene St,40.72170005235607,-74.00238141417502,Manhattan,40
5500.07,6 Ave & Canal St,40.72243797,-74.00566443,Manhattan,15
5501.06,Fresh Pond Rd & Flushing Ave,40.72155,-73.90295,Queens,20
5503.01,Morgan Ave & Lombardy St,40.72226,-73.93889,Brooklyn,28
5504.05,72 Rd & 113 St,40.7213,-73.8371,Queens,20
5506.1,Ave D & E 8 St,40.72368361,-73.97574813,Brooklyn,34
5506.14,E 6 St & Ave D,40.72228087,-73.97668709,Brooklyn,35
5509.02,Washington St & Laight St,40.72231,-74.0106,Manhattan,35
5510.02,57 Rd & 59 St,40.72249,-73.90854,Queens,18
5510.05,57 Rd & 58 St,40.72235,-73.91215,Queens,19
5513.11,Queens Blvd S & 71 Ave,40.72146,-73.84431,Queens,25
5515.02,E 2 St & Ave B,40.72217444,-73.98368779,Manhattan,45
5515.08,E 4 St & Ave B,40.72334683218016,-73.98265913128853,Manhattan,37
5520.09,N 15 St & Wythe Ave,40.724055,-73.955736,Brooklyn,36
5523.02,Stanton St & Chrystie St,40.72229346,-73.99147535,Manhattan,43
5532.01,Mercer St & Spring St,40.72362738,-73.99949601,Manhattan,40
5539.06,Laight St & Hudson St,40.72185379,-74.00771779,Manhattan,29
5539.08,Varick St & Watts St,40.723635749203936,-74.006020305859,Manhattan,34
5540.06,56 Dr & 61 St,40.72368,-73.90458,Queens,19
5542.04,Driggs Ave & N Henry St,40.72325,-73.94308,Brooklyn,40
5543.03,71 Ave & 110 St,40.72232,-73.8417,Queens,20
5543.05,70 Rd & 112 St,40.72371,-73.83959,Queens,18
5545.01,E 7 St & Ave C,40.72412944090093,-73.97901266813278,Manhattan,40
5545.04,E 5 St & Ave C,40.72299208,-73.97995466,Manhattan,36
5548.01,58 St & 56 Dr,40.72419,-73.91244,Queens,20
5550.05,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,Brooklyn,44
5550.09,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,Brooklyn,36
5551.12,69 Ave & Queens Blvd N,40.72398,-73.84872,Queens,20
5551.14,Queens Blvd S & Yellowstone Blvd,40.72261,-73.84721,Queens,24
5553.03,E 3 St & 1 Ave,40.72467721,-73.98783413,Manhattan,39
5553.1,E 2 St & Ave A,40.72307749068673,-73.98583620786667,Manhattan,44
5553.21,E 3 St & Ave A,40.723537,-73.985112,Manhattan,15
5558.04,Wythe Ave & N 13 St,40.722767,-73.957021,Brooklyn,38
5561.04,Mott St & Prince St,40.72317958,-73.99480012,Manhattan,49
5561.06,Lafayette St & Jersey St,40.72456089,-73.99565293,Manhattan,15
5561.08,Lafayette St & Jersey St,40.72430527,-73.99600983,Manhattan,47
5569.06,W Broadway & Spring St,40.72494672359416,-74.00165855884552,Manhattan,42
5569.07,W Broadway & Watts St,40.72323,-74.00314,Manhattan,40
5570.04,Grand Ave & Remsen Pl,40.72353,-73.89967,Queens,22
5572.07,Van Dam St & Meeker Ave,40.72532,-73.9368,Brooklyn,27
5575.08,Ave D & E 12 St,40.72580614,-73.97422494,Brooklyn,27
5575.13,Ave D & E 10 St,40.72506551015475,-73.97515833377838,Brooklyn,29
5578.02,Watts St & Greenwich St,40.72405549,-74.00965965,Manhattan,39
5579.02,56 Dr & 59 St,40.72403,-73.90853,Queens,19
5579.04,55 Dr & Maurice Ave,40.7261,-73.90917,Queens,22
5581.01,Nassau Ave & Russell St,40.72557,-73.94434,Brooklyn,43
5582.06,108 St & Jewel Ave,40.72374,-73.8448,Queens,21
5584.04,E 6 St & Ave B,40.72453734,-73.98185424,Manhattan,39
5584.05,E 7 St & Ave B,40.7251285241158,-73.98131668567657,Manhattan,41
5591.08,Booth St & 68 Dr,40.72392,-73.85102,Queens,20
5593.01,E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,Manhattan,49
5593.02,E 2 St & 2 Ave,40.72502876,-73.99069656,Manhattan,38
5593.04,E 4 St & 2 Ave,40.7262807,-73.98978041,Manhattan,40
5600.01,Austin St & 66 Ave,40.72499,-73.85787,Queens,22
5602.06,Greene St & Prince St,40.72511734422387,-73.99930492043495,Manhattan,39
5610.09,6 Ave & Broome St,40.72431,-74.00473,Manhattan,43
5611.04,61 St & Borden Ave,40.72558,-73.90417,Queens,19
5611.05,63 St & Borden Ave,40.72655,-73.90321,Queens,19
5613.04,Kingsland Ave & Nassau Ave,40.72577,-73.94173,Brooklyn,15
5614.03,113 St & Jewel Ave,40.72521,-73.83928,Queens,18
5616.01,E 9 St & Ave C,40.72521311,-73.97768752,Manhattan,39
5616.08,E 12 St & Ave C,40.727243,-73.976831,Manhattan,33
5623.03,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,Brooklyn,38
5626.06,E 5 St & Ave A,40.72479007746337,-73.98430064320564,Manhattan,42
5626.07,E 7 St & Ave A,40.72621788,-73.98379855,Manhattan,46
5626.13,St Marks Pl & 1 Ave,40.72779126,-73.98564945,Manhattan,43
5626.15,1 Ave & E 6 St,40.72633085971696,-73.98616880178452,Manhattan,45
5633.04,Banker St & Meserole Ave,40.72606,-73.95621,Brooklyn,35
5634.01,67 Ave & Queens Blvd S,40.72672,-73.85393,Queens,23
5634.03,Queens Blvd N & 67 Rd,40.72667,-73.85223,Queens,22
5636.11,Great Jones St,40.72743423,-73.99379025,Manhattan,46
5636.13,E 1 St & Bowery,40.72486122254819,-73.99213135242462,Manhattan,42
5644.05,W Broadway & W Houston St,40.726378,-74.000472,Manhattan,37
5653.12,Spring St & Hudson St,40.72583996792375,-74.0076532959938,Manhattan,43
5656.03,N Henry St & Norman Ave,40.7277,-73.94395,Brooklyn,27
5657.06,68 Dr & 112 St,40.72704,-73.84128,Queens,18
5659.05,E 10 St & Ave A,40.72740794,-73.98142006,Manhattan,46
5659.11,E 11 St & Ave B,40.72746420692392,-73.97950418293476,Manhattan,41
5666.04,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,Brooklyn,38
5666.11,Norman Ave & Leonard St,40.725819,-73.950815,Brooklyn,36
5667.03,Yellowstone Blvd & 67 Rd,40.72782,-73.84924,Queens,20
5667.08,Yellowstone Blvd & 68 Ave,40.7263,-73.84841,Queens,20
5669.1,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Manhattan,43
5669.12,E 6 St & 2 Ave,40.72737869323223,-73.98840844631195,Manhattan,40
5676.04,Calyer St & West St,40.72693,-73.95863,Brooklyn,42
5677.04,Queens Blvd S & 65 Rd,40.72853,-73.85832,Queens,21
5679.05,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,Manhattan,42
5679.08,Bleecker St & Crosby St,40.72615604980408,-73.99510189890862,Manhattan,53
5685.06,Austin St & 63 Dr,40.7273,-73.86398,Queens,21
5687.04,MacDougal St & Prince St,40.72710258,-74.00297088,Manhattan,46
5687.11,King St & Varick St,40.72789701409023,-74.00536268949507,Manhattan,42
5688.02,64 St & 53 Dr,40.72897,-73.90115,Queens,20
5696.03,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,Manhattan,49
5701.01,110 St & 68 Ave,40.72774,-73.84429,Queens,19
5703.13,Ave A & E 11 St,40.72854745023944,-73.98175925016403,Manhattan,42
5703.13_Pillar,Pillar Ave A & E 11 St,40.72861,-73.98178,Manhattan,15
5709.03,Calyer St & Guernsey St,40.72755807335852,-73.95505852997303,Brooklyn,15
5709.04,Lorimer St & Calyer St,40.72795,-73.95414,Brooklyn,36
5710.04,66 Rd & 102 St,40.72849,-73.85187,Queens,21
5712.03,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,Manhattan,57
5712.10,Lafayette St & Astor Pl,40.729738,-73.991618,Manhattan,15
5712.12,E 5 St & Cooper Sq,40.72769,-73.990993,Manhattan,39
5721.01,Pillar Sullivan St & Washington Sq,40.73048,-73.99906,Manhattan,41
5721.07,Thompson St & Bleecker St,40.72840059450829,-73.99968780577183,Manhattan,45
5721.14,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Manhattan,41
5730.08,Greenwich St & W Houston St,40.728846,-74.008591,Manhattan,46
5731.03,Maurice Ave & 53 Dr,40.73028,-73.90421,Queens,18
